class_date,course_type,level_category,language,predicted_q
2018-03-03 12:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 12:30:00.000,Live,Intermediate,Portuguese,1
2018-03-03 12:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 12:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 12:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 12:30:00.000,Live,Intermediate,Spanish,9
2018-03-03 12:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 12:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 12:30:00.000,Live,True Beginner,Spanish,18
2018-03-03 12:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 12:30:00.000,Live,High Beginner,Spanish,18
2018-03-03 12:30:00.000,Live,High Beginner,Portuguese,3
2018-03-03 13:00:00.000,Live,High Beginner,Portuguese,3
2018-03-03 13:00:00.000,Live,High Beginner,Spanish,19
2018-03-03 13:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 13:00:00.000,Live,True Beginner,Spanish,18
2018-03-03 13:00:00.000,Private,True Beginner,Spanish,1
2018-03-03 13:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 13:00:00.000,Live,Intermediate,Spanish,8
2018-03-03 13:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 13:00:00.000,Live,True Beginner,Portuguese,3
2018-03-03 13:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 13:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 13:00:00.000,Private,Intermediate,Spanish,0
2018-03-03 13:30:00.000,Private,Intermediate,Spanish,0
2018-03-03 13:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 13:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 13:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 13:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 13:30:00.000,Live,Intermediate,Spanish,8
2018-03-03 13:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 13:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 13:30:00.000,Live,True Beginner,Spanish,20
2018-03-03 13:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 13:30:00.000,Live,High Beginner,Spanish,15
2018-03-03 13:30:00.000,Live,High Beginner,Portuguese,3
2018-03-03 14:00:00.000,Live,High Beginner,Portuguese,3
2018-03-03 14:00:00.000,Live,High Beginner,Spanish,19
2018-03-03 14:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 14:00:00.000,Live,True Beginner,Spanish,19
2018-03-03 14:00:00.000,Private,True Beginner,Spanish,1
2018-03-03 14:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 14:00:00.000,Live,Intermediate,Spanish,9
2018-03-03 14:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 14:00:00.000,Live,True Beginner,Portuguese,3
2018-03-03 14:00:00.000,Private,True Beginner,Portuguese,1
2018-03-03 14:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 14:00:00.000,Private,Intermediate,Spanish,0
2018-03-03 14:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 14:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 14:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 14:30:00.000,Live,True Beginner,Portuguese,3
2018-03-03 14:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 14:30:00.000,Live,Intermediate,Spanish,9
2018-03-03 14:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 14:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 14:30:00.000,Live,True Beginner,Spanish,21
2018-03-03 14:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 14:30:00.000,Live,High Beginner,Spanish,19
2018-03-03 14:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 15:00:00.000,Live,High Beginner,Portuguese,3
2018-03-03 15:00:00.000,Live,High Beginner,Spanish,23
2018-03-03 15:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 15:00:00.000,Live,True Beginner,Spanish,21
2018-03-03 15:00:00.000,Private,True Beginner,Spanish,1
2018-03-03 15:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 15:00:00.000,Live,Intermediate,Spanish,10
2018-03-03 15:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 15:00:00.000,Live,True Beginner,Portuguese,3
2018-03-03 15:00:00.000,Private,True Beginner,Portuguese,2
2018-03-03 15:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 15:00:00.000,Private,Intermediate,Spanish,0
2018-03-03 15:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 15:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 15:30:00.000,Private,True Beginner,Portuguese,2
2018-03-03 15:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 15:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 15:30:00.000,Live,Intermediate,Spanish,10
2018-03-03 15:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 15:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 15:30:00.000,Live,True Beginner,Spanish,21
2018-03-03 15:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 15:30:00.000,Live,High Beginner,Spanish,23
2018-03-03 15:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 16:00:00.000,Live,High Beginner,Portuguese,3
2018-03-03 16:00:00.000,Live,High Beginner,Spanish,22
2018-03-03 16:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 16:00:00.000,Live,True Beginner,Spanish,25
2018-03-03 16:00:00.000,Private,True Beginner,Spanish,1
2018-03-03 16:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 16:00:00.000,Live,Intermediate,Spanish,10
2018-03-03 16:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 16:00:00.000,Live,True Beginner,Portuguese,2
2018-03-03 16:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 16:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 16:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 16:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 16:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 16:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 16:30:00.000,Live,True Beginner,Portuguese,3
2018-03-03 16:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 16:30:00.000,Live,Intermediate,Spanish,11
2018-03-03 16:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 16:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 16:30:00.000,Live,True Beginner,Spanish,25
2018-03-03 16:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 16:30:00.000,Live,High Beginner,Spanish,27
2018-03-03 16:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 17:00:00.000,Live,High Beginner,Portuguese,4
2018-03-03 17:00:00.000,Live,High Beginner,Spanish,25
2018-03-03 17:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 17:00:00.000,Live,True Beginner,Spanish,26
2018-03-03 17:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 17:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 17:00:00.000,Live,Intermediate,Spanish,11
2018-03-03 17:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 17:00:00.000,Live,True Beginner,Portuguese,3
2018-03-03 17:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 17:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 17:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 17:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 17:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 17:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 17:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 17:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 17:30:00.000,Live,Intermediate,Spanish,10
2018-03-03 17:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 17:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 17:30:00.000,Live,True Beginner,Spanish,25
2018-03-03 17:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 17:30:00.000,Live,High Beginner,Spanish,25
2018-03-03 17:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 18:00:00.000,Live,High Beginner,Portuguese,4
2018-03-03 18:00:00.000,Live,High Beginner,Spanish,24
2018-03-03 18:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 18:00:00.000,Live,True Beginner,Spanish,28
2018-03-03 18:00:00.000,Private,True Beginner,Spanish,1
2018-03-03 18:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 18:00:00.000,Live,Intermediate,Spanish,11
2018-03-03 18:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 18:00:00.000,Live,True Beginner,Portuguese,2
2018-03-03 18:00:00.000,Private,True Beginner,Portuguese,1
2018-03-03 18:00:00.000,Live,Intermediate,Portuguese,2
2018-03-03 18:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 18:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 18:30:00.000,Live,Intermediate,Portuguese,2
2018-03-03 18:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 18:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 18:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 18:30:00.000,Live,Intermediate,Spanish,10
2018-03-03 18:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 18:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 18:30:00.000,Live,True Beginner,Spanish,28
2018-03-03 18:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 18:30:00.000,Live,High Beginner,Spanish,28
2018-03-03 18:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 19:00:00.000,Live,High Beginner,Portuguese,4
2018-03-03 19:00:00.000,Live,High Beginner,Spanish,28
2018-03-03 19:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 19:00:00.000,Live,True Beginner,Spanish,29
2018-03-03 19:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 19:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 19:00:00.000,Live,Intermediate,Spanish,11
2018-03-03 19:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 19:00:00.000,Live,True Beginner,Portuguese,3
2018-03-03 19:00:00.000,Private,True Beginner,Portuguese,1
2018-03-03 19:00:00.000,Live,Intermediate,Portuguese,1
2018-03-03 19:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 19:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 19:30:00.000,Live,Intermediate,Portuguese,1
2018-03-03 19:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 19:30:00.000,Live,True Beginner,Portuguese,3
2018-03-03 19:30:00.000,Private,High Beginner,Spanish,3
2018-03-03 19:30:00.000,Live,Intermediate,Spanish,11
2018-03-03 19:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 19:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 19:30:00.000,Live,True Beginner,Spanish,29
2018-03-03 19:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 19:30:00.000,Live,High Beginner,Spanish,26
2018-03-03 19:30:00.000,Live,High Beginner,Portuguese,4
2018-03-03 20:00:00.000,Live,High Beginner,Portuguese,4
2018-03-03 20:00:00.000,Live,High Beginner,Spanish,25
2018-03-03 20:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 20:00:00.000,Live,True Beginner,Spanish,29
2018-03-03 20:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 20:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 20:00:00.000,Live,Intermediate,Spanish,10
2018-03-03 20:00:00.000,Private,High Beginner,Spanish,3
2018-03-03 20:00:00.000,Live,True Beginner,Portuguese,2
2018-03-03 20:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 20:00:00.000,Live,Intermediate,Portuguese,1
2018-03-03 20:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 20:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 20:30:00.000,Live,Intermediate,Portuguese,1
2018-03-03 20:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 20:30:00.000,Live,True Beginner,Portuguese,2
2018-03-03 20:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 20:30:00.000,Live,Intermediate,Spanish,12
2018-03-03 20:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 20:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 20:30:00.000,Live,True Beginner,Spanish,30
2018-03-03 20:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 20:30:00.000,Live,High Beginner,Spanish,28
2018-03-03 20:30:00.000,Live,High Beginner,Portuguese,3
2018-03-03 21:00:00.000,Live,High Beginner,Portuguese,2
2018-03-03 21:00:00.000,Live,High Beginner,Spanish,29
2018-03-03 21:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 21:00:00.000,Live,True Beginner,Spanish,33
2018-03-03 21:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 21:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 21:00:00.000,Live,Intermediate,Spanish,11
2018-03-03 21:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 21:00:00.000,Live,True Beginner,Portuguese,1
2018-03-03 21:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 21:00:00.000,Live,Intermediate,Portuguese,0
2018-03-03 21:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 21:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 21:30:00.000,Live,Intermediate,Portuguese,0
2018-03-03 21:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 21:30:00.000,Live,True Beginner,Portuguese,1
2018-03-03 21:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 21:30:00.000,Live,Intermediate,Spanish,10
2018-03-03 21:30:00.000,Private,High Beginner,Portuguese,1
2018-03-03 21:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 21:30:00.000,Live,True Beginner,Spanish,34
2018-03-03 21:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 21:30:00.000,Live,High Beginner,Spanish,33
2018-03-03 21:30:00.000,Live,High Beginner,Portuguese,1
2018-03-03 22:00:00.000,Live,High Beginner,Portuguese,1
2018-03-03 22:00:00.000,Live,High Beginner,Spanish,29
2018-03-03 22:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 22:00:00.000,Live,True Beginner,Spanish,35
2018-03-03 22:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 22:00:00.000,Private,High Beginner,Portuguese,1
2018-03-03 22:00:00.000,Live,Intermediate,Spanish,10
2018-03-03 22:00:00.000,Private,High Beginner,Spanish,3
2018-03-03 22:00:00.000,Live,True Beginner,Portuguese,1
2018-03-03 22:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 22:00:00.000,Live,Intermediate,Portuguese,0
2018-03-03 22:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 22:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 22:30:00.000,Live,Intermediate,Portuguese,0
2018-03-03 22:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 22:30:00.000,Live,True Beginner,Portuguese,1
2018-03-03 22:30:00.000,Private,High Beginner,Spanish,3
2018-03-03 22:30:00.000,Live,Intermediate,Spanish,9
2018-03-03 22:30:00.000,Private,High Beginner,Portuguese,0
2018-03-03 22:30:00.000,Private,True Beginner,Spanish,2
2018-03-03 22:30:00.000,Live,True Beginner,Spanish,31
2018-03-03 22:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 22:30:00.000,Live,High Beginner,Spanish,26
2018-03-03 22:30:00.000,Live,High Beginner,Portuguese,1
2018-03-03 23:00:00.000,Live,High Beginner,Portuguese,0
2018-03-03 23:00:00.000,Live,High Beginner,Spanish,21
2018-03-03 23:00:00.000,Private,Intermediate,Portuguese,0
2018-03-03 23:00:00.000,Live,True Beginner,Spanish,25
2018-03-03 23:00:00.000,Private,True Beginner,Spanish,2
2018-03-03 23:00:00.000,Private,High Beginner,Portuguese,0
2018-03-03 23:00:00.000,Live,Intermediate,Spanish,7
2018-03-03 23:00:00.000,Private,High Beginner,Spanish,2
2018-03-03 23:00:00.000,Live,True Beginner,Portuguese,1
2018-03-03 23:00:00.000,Private,True Beginner,Portuguese,0
2018-03-03 23:00:00.000,Live,Intermediate,Portuguese,0
2018-03-03 23:00:00.000,Private,Intermediate,Spanish,1
2018-03-03 23:30:00.000,Private,Intermediate,Spanish,1
2018-03-03 23:30:00.000,Live,Intermediate,Portuguese,0
2018-03-03 23:30:00.000,Private,True Beginner,Portuguese,0
2018-03-03 23:30:00.000,Live,True Beginner,Portuguese,0
2018-03-03 23:30:00.000,Private,High Beginner,Spanish,2
2018-03-03 23:30:00.000,Live,Intermediate,Spanish,6
2018-03-03 23:30:00.000,Private,High Beginner,Portuguese,0
2018-03-03 23:30:00.000,Private,True Beginner,Spanish,1
2018-03-03 23:30:00.000,Live,True Beginner,Spanish,21
2018-03-03 23:30:00.000,Private,Intermediate,Portuguese,0
2018-03-03 23:30:00.000,Live,High Beginner,Spanish,14
2018-03-03 23:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 00:00:00.000,Live,High Beginner,Portuguese,1
2018-03-04 00:00:00.000,Live,High Beginner,Spanish,14
2018-03-04 00:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 00:00:00.000,Live,True Beginner,Spanish,19
2018-03-04 00:00:00.000,Private,True Beginner,Spanish,1
2018-03-04 00:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 00:00:00.000,Live,Intermediate,Spanish,5
2018-03-04 00:00:00.000,Private,High Beginner,Spanish,2
2018-03-04 00:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 00:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 00:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 00:00:00.000,Private,Intermediate,Spanish,1
2018-03-04 00:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 00:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 00:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 00:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 00:30:00.000,Private,High Beginner,Spanish,1
2018-03-04 00:30:00.000,Live,Intermediate,Spanish,3
2018-03-04 00:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 00:30:00.000,Private,True Beginner,Spanish,1
2018-03-04 00:30:00.000,Live,True Beginner,Spanish,13
2018-03-04 00:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 00:30:00.000,Live,High Beginner,Spanish,10
2018-03-04 00:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 01:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 01:00:00.000,Live,High Beginner,Spanish,6
2018-03-04 01:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 01:00:00.000,Live,True Beginner,Spanish,9
2018-03-04 01:00:00.000,Private,True Beginner,Spanish,1
2018-03-04 01:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 01:00:00.000,Live,Intermediate,Spanish,3
2018-03-04 01:00:00.000,Private,High Beginner,Spanish,1
2018-03-04 01:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 01:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 01:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 01:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 01:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 01:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 01:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 01:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 01:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 01:30:00.000,Live,Intermediate,Spanish,2
2018-03-04 01:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 01:30:00.000,Private,True Beginner,Spanish,1
2018-03-04 01:30:00.000,Live,True Beginner,Spanish,5
2018-03-04 01:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 01:30:00.000,Live,High Beginner,Spanish,1
2018-03-04 01:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 02:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 02:00:00.000,Live,High Beginner,Spanish,1
2018-03-04 02:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 02:00:00.000,Live,True Beginner,Spanish,3
2018-03-04 02:00:00.000,Private,True Beginner,Spanish,0
2018-03-04 02:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 02:00:00.000,Live,Intermediate,Spanish,1
2018-03-04 02:00:00.000,Private,High Beginner,Spanish,0
2018-03-04 02:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 02:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 02:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 02:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 02:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 02:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 02:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 02:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 02:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 02:30:00.000,Live,Intermediate,Spanish,0
2018-03-04 02:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 02:30:00.000,Private,True Beginner,Spanish,0
2018-03-04 02:30:00.000,Live,True Beginner,Spanish,2
2018-03-04 02:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 02:30:00.000,Live,High Beginner,Spanish,0
2018-03-04 02:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 03:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 03:00:00.000,Live,High Beginner,Spanish,0
2018-03-04 03:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 03:00:00.000,Live,True Beginner,Spanish,2
2018-03-04 03:00:00.000,Private,True Beginner,Spanish,0
2018-03-04 03:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 03:00:00.000,Live,Intermediate,Spanish,0
2018-03-04 03:00:00.000,Private,High Beginner,Spanish,0
2018-03-04 03:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 03:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 03:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 03:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 03:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 03:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 03:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 03:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 03:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 03:30:00.000,Live,Intermediate,Spanish,0
2018-03-04 03:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 03:30:00.000,Private,True Beginner,Spanish,0
2018-03-04 03:30:00.000,Live,True Beginner,Spanish,1
2018-03-04 03:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 03:30:00.000,Live,High Beginner,Spanish,0
2018-03-04 03:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 04:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 04:00:00.000,Live,High Beginner,Spanish,0
2018-03-04 04:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 04:00:00.000,Live,True Beginner,Spanish,1
2018-03-04 04:00:00.000,Private,True Beginner,Spanish,0
2018-03-04 04:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 04:00:00.000,Live,Intermediate,Spanish,0
2018-03-04 04:00:00.000,Private,High Beginner,Spanish,0
2018-03-04 04:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 04:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 04:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 04:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 04:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 04:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 04:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 04:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 04:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 04:30:00.000,Live,Intermediate,Spanish,1
2018-03-04 04:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 04:30:00.000,Private,True Beginner,Spanish,0
2018-03-04 04:30:00.000,Live,True Beginner,Spanish,1
2018-03-04 04:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 04:30:00.000,Live,High Beginner,Spanish,0
2018-03-04 04:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 05:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 05:00:00.000,Live,High Beginner,Spanish,0
2018-03-04 05:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 05:00:00.000,Live,True Beginner,Spanish,2
2018-03-04 05:00:00.000,Private,True Beginner,Spanish,0
2018-03-04 05:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 05:00:00.000,Live,Intermediate,Spanish,2
2018-03-04 05:00:00.000,Private,High Beginner,Spanish,0
2018-03-04 05:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 05:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 05:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 05:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 05:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 05:30:00.000,Live,Intermediate,Portuguese,0
2018-03-04 05:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 05:30:00.000,Live,True Beginner,Portuguese,0
2018-03-04 05:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 05:30:00.000,Live,Intermediate,Spanish,1
2018-03-04 05:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 05:30:00.000,Private,True Beginner,Spanish,0
2018-03-04 05:30:00.000,Live,True Beginner,Spanish,2
2018-03-04 05:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 05:30:00.000,Live,High Beginner,Spanish,0
2018-03-04 05:30:00.000,Live,High Beginner,Portuguese,0
2018-03-04 06:00:00.000,Live,High Beginner,Portuguese,0
2018-03-04 06:00:00.000,Live,High Beginner,Spanish,1
2018-03-04 06:00:00.000,Private,Intermediate,Portuguese,0
2018-03-04 06:00:00.000,Live,True Beginner,Spanish,2
2018-03-04 06:00:00.000,Private,True Beginner,Spanish,0
2018-03-04 06:00:00.000,Private,High Beginner,Portuguese,0
2018-03-04 06:00:00.000,Live,Intermediate,Spanish,1
2018-03-04 06:00:00.000,Private,High Beginner,Spanish,0
2018-03-04 06:00:00.000,Live,True Beginner,Portuguese,0
2018-03-04 06:00:00.000,Private,True Beginner,Portuguese,0
2018-03-04 06:00:00.000,Live,Intermediate,Portuguese,0
2018-03-04 06:00:00.000,Private,Intermediate,Spanish,0
2018-03-04 06:30:00.000,Private,Intermediate,Spanish,0
2018-03-04 06:30:00.000,Live,Intermediate,Portuguese,1
2018-03-04 06:30:00.000,Private,True Beginner,Portuguese,0
2018-03-04 06:30:00.000,Live,True Beginner,Portuguese,1
2018-03-04 06:30:00.000,Private,High Beginner,Spanish,0
2018-03-04 06:30:00.000,Live,Intermediate,Spanish,2
2018-03-04 06:30:00.000,Private,High Beginner,Portuguese,0
2018-03-04 06:30:00.000,Private,True Beginner,Spanish,0
2018-03-04 06:30:00.000,Live,True Beginner,Spanish,3
2018-03-04 06:30:00.000,Private,Intermediate,Portuguese,0
2018-03-04 06:30:00.000,Live,High Beginner,Spanish,1
