class_date,course_type,level_category,language,predicted_q,final_q
2017-11-06 16:00:00.000,Private,Intermediate,Spanish,0.6169,1
2017-11-06 16:00:00.000,Live,Intermediate,Spanish,12.8826,13
2017-11-06 16:00:00.000,Private,High Beginner,Portuguese,1.0288,1
2017-11-06 16:00:00.000,Private,High Beginner,Spanish,2.4323,2
2017-11-06 16:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 16:00:00.000,Live,True Beginner,Spanish,15.914,16
2017-11-06 16:00:00.000,Live,Intermediate,Portuguese,2.282,2
2017-11-06 16:00:00.000,Private,True Beginner,Spanish,1.7216,2
2017-11-06 16:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 16:00:00.000,Live,True Beginner,Portuguese,3.2424,3
2017-11-06 16:30:00.000,Live,Intermediate,Portuguese,1.3591,1
2017-11-06 16:30:00.000,Live,Intermediate,Spanish,10.8116,11
2017-11-06 16:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 16:30:00.000,Private,High Beginner,Spanish,2.5449,3
2017-11-06 16:30:00.000,Private,High Beginner,Portuguese,0.7006,1
2017-11-06 16:30:00.000,Private,True Beginner,Spanish,1.7216,2
2017-11-06 16:30:00.000,Live,High Beginner,Portuguese,3.953,4
2017-11-06 16:30:00.000,Live,True Beginner,Spanish,15.0941,15
2017-11-06 16:30:00.000,Private,True Beginner,Portuguese,0.575,1
2017-11-06 16:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-06 16:30:00.000,Live,True Beginner,Portuguese,2.4321,2
2017-11-06 16:30:00.000,Live,High Beginner,Spanish,20.01,20
2017-11-06 17:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-06 17:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-06 17:00:00.000,Private,High Beginner,Spanish,2.5449,3
2017-11-06 17:00:00.000,Live,True Beginner,Portuguese,2.9855,3
2017-11-06 17:00:00.000,Live,Intermediate,Spanish,14.4002,14
2017-11-06 17:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 17:00:00.000,Live,Intermediate,Portuguese,2.5072,3
2017-11-06 17:00:00.000,Live,True Beginner,Spanish,15.5761,16
2017-11-06 17:00:00.000,Private,True Beginner,Spanish,2.275,2
2017-11-06 17:00:00.000,Live,High Beginner,Portuguese,4.4351,4
2017-11-06 17:00:00.000,Live,High Beginner,Spanish,22.4504,22
2017-11-06 17:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 17:30:00.000,Live,Intermediate,Spanish,14.0527,14
2017-11-06 17:30:00.000,Private,High Beginner,Portuguese,1.0288,1
2017-11-06 17:30:00.000,Live,High Beginner,Portuguese,6.1683,6
2017-11-06 17:30:00.000,Live,High Beginner,Spanish,24.5118,25
2017-11-06 17:30:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-06 17:30:00.000,Live,Intermediate,Portuguese,3.2048,3
2017-11-06 17:30:00.000,Live,True Beginner,Portuguese,3.4676,3
2017-11-06 17:30:00.000,Live,True Beginner,Spanish,18.1099,18
2017-11-06 17:30:00.000,Private,High Beginner,Spanish,3.2109,3
2017-11-06 17:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 17:30:00.000,Private,Intermediate,Spanish,0.7296,1
2017-11-06 17:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 18:00:00.000,Live,Intermediate,Portuguese,3.2048,3
2017-11-06 18:00:00.000,Private,True Beginner,Portuguese,1.0158,1
2017-11-06 18:00:00.000,Private,True Beginner,Spanish,2.1624,2
2017-11-06 18:00:00.000,Private,High Beginner,Portuguese,1.1414,1
2017-11-06 18:00:00.000,Live,High Beginner,Portuguese,4.2099,4
2017-11-06 18:00:00.000,Live,Intermediate,Spanish,15.4577,15
2017-11-06 18:00:00.000,Private,High Beginner,Spanish,3.2109,3
2017-11-06 18:00:00.000,Private,Intermediate,Spanish,0.0635,0
2017-11-06 18:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 18:00:00.000,Live,True Beginner,Spanish,21.4416,21
2017-11-06 18:00:00.000,Live,True Beginner,Portuguese,3.1298,3
2017-11-06 18:00:00.000,Live,High Beginner,Spanish,26.9522,27
2017-11-06 18:30:00.000,Live,True Beginner,Portuguese,3.1298,3
2017-11-06 18:30:00.000,Private,True Beginner,Portuguese,1.2727,1
2017-11-06 18:30:00.000,Live,Intermediate,Portuguese,3.2048,3
2017-11-06 18:30:00.000,Private,High Beginner,Spanish,3.2109,3
2017-11-06 18:30:00.000,Live,True Beginner,Spanish,20.8882,21
2017-11-06 18:30:00.000,Private,Intermediate,Spanish,0.7612,1
2017-11-06 18:30:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 18:30:00.000,Private,True Beginner,Spanish,2.275,2
2017-11-06 18:30:00.000,Live,High Beginner,Spanish,28.6757,29
2017-11-06 18:30:00.000,Live,High Beginner,Portuguese,5.6862,6
2017-11-06 18:30:00.000,Live,Intermediate,Spanish,15.6829,16
2017-11-06 18:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 19:00:00.000,Live,True Beginner,Spanish,23.4536,23
2017-11-06 19:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 19:00:00.000,Live,True Beginner,Portuguese,3.9084,4
2017-11-06 19:00:00.000,Private,True Beginner,Spanish,2.3876,2
2017-11-06 19:00:00.000,Live,High Beginner,Portuguese,6.8343,7
2017-11-06 19:00:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 19:00:00.000,Live,High Beginner,Spanish,30.9939,31
2017-11-06 19:00:00.000,Live,Intermediate,Spanish,17.0069,17
2017-11-06 19:00:00.000,Live,Intermediate,Portuguese,3.3491,3
2017-11-06 19:00:00.000,Private,True Beginner,Portuguese,1.3853,1
2017-11-06 19:00:00.000,Private,High Beginner,Spanish,2.7701,3
2017-11-06 19:00:00.000,Private,Intermediate,Spanish,0.8738,1
2017-11-06 19:30:00.000,Private,High Beginner,Portuguese,1.5109,2
2017-11-06 19:30:00.000,Private,High Beginner,Spanish,4.256,4
2017-11-06 19:30:00.000,Live,High Beginner,Portuguese,5.5736,6
2017-11-06 19:30:00.000,Live,Intermediate,Portuguese,3.7582,4
2017-11-06 19:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 19:30:00.000,Live,High Beginner,Spanish,32.6461,33
2017-11-06 19:30:00.000,Private,True Beginner,Spanish,3.1979,3
2017-11-06 19:30:00.000,Private,True Beginner,Portuguese,1.4979,1
2017-11-06 19:30:00.000,Private,Intermediate,Spanish,0.8738,1
2017-11-06 19:30:00.000,Live,Intermediate,Spanish,18.082,18
2017-11-06 19:30:00.000,Live,True Beginner,Portuguese,5.2007,5
2017-11-06 19:30:00.000,Live,True Beginner,Spanish,23.0128,23
2017-11-06 20:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 20:00:00.000,Live,Intermediate,Spanish,17.9201,18
2017-11-06 20:00:00.000,Live,High Beginner,Portuguese,6.6407,7
2017-11-06 20:00:00.000,Private,Intermediate,Spanish,1.6841,2
2017-11-06 20:00:00.000,Private,True Beginner,Portuguese,0.8319,1
2017-11-06 20:00:00.000,Live,True Beginner,Portuguese,5.8984,6
2017-11-06 20:00:00.000,Private,High Beginner,Portuguese,1.8804,2
2017-11-06 20:00:00.000,Private,High Beginner,Spanish,4.0308,4
2017-11-06 20:00:00.000,Live,High Beginner,Spanish,37.5078,38
2017-11-06 20:00:00.000,Live,True Beginner,Spanish,28.712,29
2017-11-06 20:00:00.000,Live,Intermediate,Portuguese,3.4617,3
2017-11-06 20:00:00.000,Private,True Beginner,Spanish,2.5319,3
2017-11-06 20:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 20:30:00.000,Live,True Beginner,Spanish,30.1294,30
2017-11-06 20:30:00.000,Live,High Beginner,Spanish,39.6597,40
2017-11-06 20:30:00.000,Private,Intermediate,Spanish,1.3146,1
2017-11-06 20:30:00.000,Private,True Beginner,Portuguese,1.3853,1
2017-11-06 20:30:00.000,Private,High Beginner,Spanish,5.6417,6
2017-11-06 20:30:00.000,Live,High Beginner,Portuguese,6.0873,6
2017-11-06 20:30:00.000,Live,True Beginner,Portuguese,5.6732,6
2017-11-06 20:30:00.000,Live,Intermediate,Portuguese,3.5743,4
2017-11-06 20:30:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 20:30:00.000,Private,True Beginner,Spanish,4.0082,4
2017-11-06 20:30:00.000,Live,Intermediate,Spanish,16.8433,17
2017-11-06 21:00:00.000,Live,True Beginner,Spanish,33.6766,34
2017-11-06 21:00:00.000,Live,True Beginner,Portuguese,4.7503,5
2017-11-06 21:00:00.000,Private,True Beginner,Spanish,3.2295,3
2017-11-06 21:00:00.000,Private,True Beginner,Portuguese,1.2727,1
2017-11-06 21:00:00.000,Live,Intermediate,Portuguese,3.4617,3
2017-11-06 21:00:00.000,Private,Intermediate,Spanish,1.5715,2
2017-11-06 21:00:00.000,Live,High Beginner,Spanish,41.8969,42
2017-11-06 21:00:00.000,Live,High Beginner,Portuguese,6.1683,6
2017-11-06 21:00:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 21:00:00.000,Private,High Beginner,Spanish,4.8314,5
2017-11-06 21:00:00.000,Live,Intermediate,Spanish,19.1808,19
2017-11-06 21:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 21:30:00.000,Private,True Beginner,Spanish,4.0082,4
2017-11-06 21:30:00.000,Private,True Beginner,Portuguese,1.0158,1
2017-11-06 21:30:00.000,Live,True Beginner,Spanish,35.4414,35
2017-11-06 21:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 21:30:00.000,Live,True Beginner,Portuguese,3.3866,3
2017-11-06 21:30:00.000,Live,High Beginner,Spanish,44.9621,45
2017-11-06 21:30:00.000,Live,High Beginner,Portuguese,5.5736,6
2017-11-06 21:30:00.000,Private,High Beginner,Spanish,5.6417,6
2017-11-06 21:30:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 21:30:00.000,Live,Intermediate,Spanish,18.8526,19
2017-11-06 21:30:00.000,Live,Intermediate,Portuguese,1.7286,2
2017-11-06 21:30:00.000,Private,Intermediate,Spanish,1.5715,2
2017-11-06 22:00:00.000,Live,True Beginner,Portuguese,3.6118,4
2017-11-06 22:00:00.000,Live,Intermediate,Spanish,19.7659,20
2017-11-06 22:00:00.000,Live,True Beginner,Spanish,40.5996,41
2017-11-06 22:00:00.000,Private,Intermediate,Spanish,2.3501,2
2017-11-06 22:00:00.000,Private,True Beginner,Spanish,4.265,4
2017-11-06 22:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 22:00:00.000,Live,High Beginner,Spanish,46.8932,47
2017-11-06 22:00:00.000,Private,High Beginner,Spanish,6.9024,7
2017-11-06 22:00:00.000,Live,High Beginner,Portuguese,4.8759,5
2017-11-06 22:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 22:00:00.000,Live,Intermediate,Portuguese,1.6159,2
2017-11-06 22:00:00.000,Private,High Beginner,Portuguese,1.2857,1
2017-11-06 22:30:00.000,Live,Intermediate,Spanish,16.4122,16
2017-11-06 22:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-06 22:30:00.000,Live,Intermediate,Portuguese,0.774,1
2017-11-06 22:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 22:30:00.000,Live,True Beginner,Spanish,35.0323,35
2017-11-06 22:30:00.000,Live,True Beginner,Portuguese,2.3195,2
2017-11-06 22:30:00.000,Live,High Beginner,Spanish,46.7049,47
2017-11-06 22:30:00.000,Private,True Beginner,Spanish,4.1208,4
2017-11-06 22:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 22:30:00.000,Private,Intermediate,Spanish,2.2375,2
2017-11-06 22:30:00.000,Live,High Beginner,Portuguese,2.3325,2
2017-11-06 22:30:00.000,Private,High Beginner,Spanish,5.4975,5
2017-11-06 23:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 23:00:00.000,Private,Intermediate,Spanish,1.4272,1
2017-11-06 23:00:00.000,Live,Intermediate,Portuguese,0.6614,1
2017-11-06 23:00:00.000,Live,Intermediate,Spanish,16.2679,16
2017-11-06 23:00:00.000,Live,High Beginner,Portuguese,1.6665,2
2017-11-06 23:00:00.000,Live,High Beginner,Spanish,42.0176,42
2017-11-06 23:00:00.000,Private,High Beginner,Spanish,6.2048,6
2017-11-06 23:00:00.000,Live,True Beginner,Spanish,31.7499,32
2017-11-06 23:00:00.000,Private,High Beginner,Portuguese,0.588,1
2017-11-06 23:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 23:00:00.000,Live,True Beginner,Portuguese,1.6535,2
2017-11-06 23:00:00.000,Private,True Beginner,Spanish,4.1208,4
2017-11-06 23:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-06 23:30:00.000,Private,Intermediate,Spanish,0.7612,1
2017-11-06 23:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-06 23:30:00.000,Live,High Beginner,Spanish,30.8717,31
2017-11-06 23:30:00.000,Live,High Beginner,Portuguese,1.5222,2
2017-11-06 23:30:00.000,Live,Intermediate,Spanish,10.618,11
2017-11-06 23:30:00.000,Live,True Beginner,Portuguese,1.3966,1
2017-11-06 23:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-06 23:30:00.000,Private,High Beginner,Spanish,3.693,4
2017-11-06 23:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-06 23:30:00.000,Private,True Beginner,Spanish,4.1208,4
2017-11-06 23:30:00.000,Live,True Beginner,Spanish,23.5662,24
2017-11-07 00:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 00:00:00.000,Live,True Beginner,Spanish,19.2087,19
2017-11-07 00:00:00.000,Private,True Beginner,Spanish,2.4193,2
2017-11-07 00:00:00.000,Private,Intermediate,Spanish,0.2078,0
2017-11-07 00:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 00:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 00:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 00:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 00:00:00.000,Live,Intermediate,Spanish,8.7723,9
2017-11-07 00:00:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 00:00:00.000,Private,High Beginner,Spanish,3.3552,3
2017-11-07 00:00:00.000,Live,High Beginner,Spanish,23.2414,23
2017-11-07 00:30:00.000,Live,True Beginner,Spanish,13.5272,14
2017-11-07 00:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 00:30:00.000,Private,High Beginner,Spanish,2.5449,3
2017-11-07 00:30:00.000,Private,True Beginner,Spanish,1.8342,2
2017-11-07 00:30:00.000,Live,Intermediate,Spanish,6.535,7
2017-11-07 00:30:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 00:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 00:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 00:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 00:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 00:30:00.000,Live,High Beginner,Spanish,15.3859,15
2017-11-07 00:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 01:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 01:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 01:00:00.000,Live,High Beginner,Spanish,9.2733,9
2017-11-07 01:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 01:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 01:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 01:00:00.000,Live,High Beginner,Portuguese,0.8246,1
2017-11-07 01:00:00.000,Live,Intermediate,Spanish,4.7209,5
2017-11-07 01:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 01:00:00.000,Live,True Beginner,Spanish,9.035,9
2017-11-07 01:00:00.000,Private,High Beginner,Spanish,1.622,2
2017-11-07 01:00:00.000,Private,True Beginner,Spanish,1.609,2
2017-11-07 01:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 01:30:00.000,Live,Intermediate,Spanish,1.6954,2
2017-11-07 01:30:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 01:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 01:30:00.000,Live,True Beginner,Spanish,5.4245,5
2017-11-07 01:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 01:30:00.000,Private,High Beginner,Spanish,1.5904,2
2017-11-07 01:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 01:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 01:30:00.000,Private,True Beginner,Spanish,1.3521,1
2017-11-07 01:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 01:30:00.000,Live,High Beginner,Spanish,4.987,5
2017-11-07 02:00:00.000,Live,True Beginner,Spanish,3.3535,3
2017-11-07 02:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 02:00:00.000,Live,High Beginner,Spanish,3.3665,3
2017-11-07 02:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 02:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 02:00:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 02:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 02:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 02:00:00.000,Private,High Beginner,Spanish,0.9243,1
2017-11-07 02:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 02:00:00.000,Live,Intermediate,Spanish,1.6954,2
2017-11-07 02:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 02:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 02:30:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 02:30:00.000,Live,Intermediate,Spanish,0.8852,1
2017-11-07 02:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 02:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 02:30:00.000,Live,High Beginner,Spanish,2.6372,3
2017-11-07 02:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 02:30:00.000,Private,High Beginner,Spanish,0.8117,1
2017-11-07 02:30:00.000,Live,True Beginner,Spanish,3.5471,4
2017-11-07 02:30:00.000,Live,High Beginner,Portuguese,0.712,1
2017-11-07 02:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 02:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 03:00:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 03:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 03:00:00.000,Private,High Beginner,Spanish,0.9243,1
2017-11-07 03:00:00.000,Live,True Beginner,Spanish,0.9227,1
2017-11-07 03:00:00.000,Live,Intermediate,Spanish,0.8852,1
2017-11-07 03:00:00.000,Live,High Beginner,Spanish,1.746,2
2017-11-07 03:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 03:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 03:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 03:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 03:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 03:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 03:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 03:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 03:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 03:30:00.000,Live,High Beginner,Spanish,1.746,2
2017-11-07 03:30:00.000,Private,High Beginner,Spanish,0.9243,1
2017-11-07 03:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 03:30:00.000,Live,High Beginner,Portuguese,1.4096,1
2017-11-07 03:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 03:30:00.000,Live,Intermediate,Spanish,0.8852,1
2017-11-07 03:30:00.000,Live,True Beginner,Spanish,1.5887,2
2017-11-07 03:30:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 03:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 04:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 04:00:00.000,Live,High Beginner,Spanish,1.1609,1
2017-11-07 04:00:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 04:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 04:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 04:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 04:00:00.000,Private,High Beginner,Spanish,0.8117,1
2017-11-07 04:00:00.000,Live,True Beginner,Spanish,0.9227,1
2017-11-07 04:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 04:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 04:00:00.000,Live,Intermediate,Spanish,1.1104,1
2017-11-07 04:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 04:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 04:30:00.000,Live,Intermediate,Spanish,0.8852,1
2017-11-07 04:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 04:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 04:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 04:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 04:30:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 04:30:00.000,Private,High Beginner,Spanish,0.8117,1
2017-11-07 04:30:00.000,Live,True Beginner,Spanish,1.1479,1
2017-11-07 04:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 04:30:00.000,Live,High Beginner,Spanish,1.1926,1
2017-11-07 04:30:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 05:00:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 05:00:00.000,Live,High Beginner,Spanish,2.6372,3
2017-11-07 05:00:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 05:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 05:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 05:00:00.000,Live,True Beginner,Spanish,1.0353,1
2017-11-07 05:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 05:00:00.000,Live,Intermediate,Spanish,1.3672,1
2017-11-07 05:00:00.000,Live,Intermediate,Portuguese,0.774,1
2017-11-07 05:00:00.000,Live,High Beginner,Portuguese,1.4096,1
2017-11-07 05:00:00.000,Private,High Beginner,Spanish,0.8117,1
2017-11-07 05:00:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 05:30:00.000,Private,High Beginner,Portuguese,0.4754,0
2017-11-07 05:30:00.000,Live,High Beginner,Spanish,2.1154,2
2017-11-07 05:30:00.000,Private,High Beginner,Spanish,0.8117,1
2017-11-07 05:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 05:30:00.000,Live,True Beginner,Spanish,1.0353,1
2017-11-07 05:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-07 05:30:00.000,Live,Intermediate,Spanish,2.0332,2
2017-11-07 05:30:00.000,Live,High Beginner,Portuguese,0.5993,1
2017-11-07 05:30:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 05:30:00.000,Private,True Beginner,Portuguese,0.4624,0
2017-11-07 05:30:00.000,Live,True Beginner,Portuguese,0.5863,1
2017-11-07 05:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-07 06:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-07 06:00:00.000,Private,High Beginner,Spanish,0.9243,1
2017-11-07 06:00:00.000,Live,True Beginner,Spanish,2.6558,3
2017-11-07 06:00:00.000,Private,True Beginner,Spanish,0.7987,1
2017-11-07 06:00:00.000,Live,Intermediate,Portuguese,0,0
